date,user,user_id,email,error_1,error_2,error_3,error_4,error_5
"October 4, 2023, 5:31 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:31 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:31 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:31 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:31 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration date is incomplete."
"October 4, 2023, 5:32 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:33 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:33 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:33 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:33 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:33 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:33 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration year is in the past"
"October 4, 2023, 5:33 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:34 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:34 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:34 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:34 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration year is in the past"
"October 4, 2023, 5:34 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:35 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:35 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:35 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:35 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:36 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:36 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:36 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:36 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:37 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:37 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:38 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:38 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:38 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:38 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:38 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:38 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:41 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:41 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:41 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:41 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration year is invalid."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:42 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:42 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:42 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:43 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:43 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:43 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:43 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:43 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:44 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:44 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:44 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:44 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:44 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:44 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:45 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:45 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:45 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:45 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:45 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:45 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:45 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:45 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:46 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:46 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:46 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:46 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:46 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:46 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration year is in the past"
"October 4, 2023, 5:49 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:49 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:49 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:50 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:50 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:50 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:51 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:52 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:52 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:52 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:53 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:53 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:53 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:53 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:53 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:54 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:54 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:54 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:56 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:56 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:56 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:56 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration date is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration date is incomplete."
"October 4, 2023, 5:57 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:57 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:57 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:58 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:58 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:58 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 5:58 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:58 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:58 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration date is incomplete."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar:The card\'s expiration date is incomplete."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 5:59 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:00 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 6:00 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 6:00 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 6:00 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 6:01 pm",guest,,,"Error: There are no shipping options available. Please ensure that your address has been entered correctly, or contact us if you need any help."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar:The card number is incomplete."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar:The card number is not a valid credit card number."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
"October 4, 2023, 6:01 pm",guest,,,Guest,"Notifications Bar: Unfortunately we do not ship to SL. Please enter an alternative shipping address."
